2025-04-01 11:22:04,893 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent upper_arm to child elbow failed
2025-04-01 11:22:04,923 INFO  ExportHelperExtension.cs: 347 - Creating joint lower_arm
2025-04-01 11:22:04,924 INFO  ExportHelperExtension.cs: 1397 - Fixing components for elbow
2025-04-01 11:22:04,925 INFO  ExportHelperExtension.cs: 1402 - Fixing 288
2025-04-01 11:22:04,925 INFO  ExportHelperExtension.cs: 1402 - Fixing 489
2025-04-01 11:22:04,925 INFO  ExportHelperExtension.cs: 1402 - Fixing 451
2025-04-01 11:22:04,926 INFO  ExportHelperExtension.cs: 1402 - Fixing 618
2025-04-01 11:22:04,926 INFO  ExportHelperExtension.cs: 1409 - Component 618 is already fixed
2025-04-01 11:22:06,405 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-04-01 11:22:06,406 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-04-01 11:22:06,406 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-04-01 11:22:06,407 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-04-01 11:22:06,407 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 288
2025-04-01 11:22:06,408 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 489
2025-04-01 11:22:06,408 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 451
2025-04-01 11:22:12,190 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent elbow to child lower_arm failed
2025-04-01 11:22:12,211 INFO  ExportHelperExtension.cs: 347 - Creating joint wrist
2025-04-01 11:22:12,212 INFO  ExportHelperExtension.cs: 1397 - Fixing components for lower_arm
2025-04-01 11:22:12,212 INFO  ExportHelperExtension.cs: 1402 - Fixing 303
2025-04-01 11:22:12,212 INFO  ExportHelperExtension.cs: 1402 - Fixing 288
2025-04-01 11:22:12,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 489
2025-04-01 11:22:12,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 451
2025-04-01 11:22:12,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 618
2025-04-01 11:22:12,214 INFO  ExportHelperExtension.cs: 1409 - Component 618 is already fixed
